CourseID,Teacher,Semester,AssignmentNo,subjectID,SubmissionNo,SubmissionTime,Lines of Code,severity,category,ClassName,FileName,MethodName,Line,Col,Error
12754,Smith,Winter 2020,Lab02,s00050,4,12/07/20 11:58PM,1123,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test7,125,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00050,4,12/07/20 11:58PM,1123,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test7,150,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00050,4,12/07/20 11:58PM,1123,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test9,74,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00050,4,12/07/20 11:58PM,1123,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test20,385,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00050,4,12/07/20 11:58PM,1123,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test21,214,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00050,4,12/07/20 11:58PM,1123,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test21,433,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00050,4,12/07/20 11:58PM,1123,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test22,214,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00050,4,12/07/20 11:58PM,1123,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test22,481,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00050,4,12/07/20 11:58PM,567,3,student_test_coverage,RainfallAnalyzer,,<init>,37,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00050,4,12/07/20 11:58PM,567,3,student_test_coverage,RainfallAnalyzer,,<init>,37,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00050,4,12/07/20 11:58PM,567,3,student_test_coverage,RainfallAnalyzer,,<init>,37,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,<init>,37,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,<init>,47,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,<init>,47,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,<init>,47,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,<init>,47,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,getBureau,77,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,getBureau,77,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,getBureau,77,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,getBureau,77,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,getText,87,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,getText,87,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,getText,87,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,getText,87,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,getStation,99,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,getStation,99,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,getStation,99,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,getStation,99,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,getStation,99,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,getStation,99,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,getStation,99,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,RainfallAnalyzer,,getStation,99,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,WeatherBureau,,lowestStation,144,,UNCHECKBRANCH
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,WeatherBureau,,lowestStation,144,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,WeatherBureau,,lowestStation,144,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,WeatherBureau,,lowestStation,144,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,WeatherBureau,,lowestStation,144,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,WeatherBureau,,lowestStation,144,,UNCHECKBRANCH
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,WeatherBureau,,lowestStation,144,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,WeatherBureau,,lowestStation,144,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00050,1,12/07/20 11:58PM,1567,3,student_test_coverage,WeatherBureau,,lowestStation,144,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00057,1,12/10/20 11:58PM,1567,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test5,110,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,1,12/10/20 11:58PM,1567,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test5,125,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,1,12/10/20 11:58PM,1567,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test6,63,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,1,12/10/20 11:58PM,1567,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test6,110,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,1,12/10/20 11:58PM,1567,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test6,140,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,1,12/10/20 11:58PM,1567,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test7,63,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,1,12/10/20 11:58PM,1567,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test7,110,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,1,12/10/20 11:58PM,1567,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test7,125,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,1,12/10/20 11:58PM,1567,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test19,70,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,1,12/10/20 11:58PM,1567,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test19,227,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test19,232,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test19,241,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test19,339,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test20,70,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test20,227,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test20,232,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test20,395,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test21,70,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test21,227,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test21,232,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test21,443,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test22,70,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test22,227,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test22,491,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test23,514,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test24,570,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,RainfallAnalyzer,,<init>,40,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,RainfallAnalyzer,,<init>,40,,UNCHECKBRANCH
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,RainfallAnalyzer,,<init>,40,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,RainfallAnalyzer,,<init>,40,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,RainfallAnalyzer,,getBureau,84,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,RainfallAnalyzer,,getBureau,84,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,RainfallAnalyzer,,getBureau,84,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,RainfallAnalyzer,,getBureau,84,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,RainfallAnalyzer,,getStation,106,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,RainfallAnalyzer,,getStation,106,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,RainfallAnalyzer,,getStation,106,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,RainfallAnalyzer,,getStation,106,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,RainfallAnalyzer,,getStation,106,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,RainfallAnalyzer,,getStation,106,,UNCHECKBRANCH
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,RainfallAnalyzer,,getStation,106,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,RainfallAnalyzer,,getStation,106,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,RainfallAnalyzer,,getStation,106,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,WeatherStationTest,,testRecordDailyRain1,55,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,WeatherStationTest,,testRecordDailyRain1,55,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,WeatherStationTest,,testRecordDailyRain2,65,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,WeatherStationTest,,testRecordDailyRain2,65,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,WeatherStationTest,,testGetCountForMonth1,75,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,WeatherStationTest,,testGetCountForMonth1,75,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,WeatherStationTest,,testGetLowestMonth1,93,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,WeatherStationTest,,testGetLowestMonth1,93,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,1345,3,student_test_coverage,WeatherStationTest,,testGetLowestMonth2,103,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,678,3,student_test_coverage,WeatherStationTest,,testGetLowestMonth2,103,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,678,3,student_test_coverage,WeatherStationTest,,testGetLowestMonth2,103,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,678,3,student_test_coverage,WeatherStationTest,,testGetLowestMonth2,103,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,678,3,student_test_coverage,WeatherStationTest,,testGetLowestMonth3,111,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,678,3,student_test_coverage,WeatherStationTest,,testGetLowestMonth3,111,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,678,3,student_test_coverage,WeatherStationTest,,testGetLowestMonth3,111,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,678,3,student_test_coverage,WeatherStationTest,,testGetLowestMonth3,111,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,678,3,student_test_coverage,WeatherStationTest,,testGetLowestMonth3,111,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,678,3,student_test_coverage,WeatherStationTest,,testGetLowestMonth3,111,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,678,3,student_test_coverage,WeatherBureauTest,,testGetStation2,63,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,678,3,student_test_coverage,WeatherBureauTest,,testGetStation2,63,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,678,3,student_test_coverage,WeatherBureauTest,,testLowestStation1,74,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,2,12/10/20 11:58PM,678,3,student_test_coverage,WeatherBureauTest,,testLowestStation1,74,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,3,student_test_coverage,WeatherBureauTest,,testLowestStationWithCondition1,97,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,3,student_test_coverage,WeatherBureauTest,,testLowestStationWithCondition1,97,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,3,student_test_coverage,WeatherBureauTest,,testLowestStationWithCondition2,109,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,3,student_test_coverage,WeatherBureauTest,,testLowestStationWithCondition2,109,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,3,student_test_coverage,WeatherBureauTest,,testLowestStationWithCondition3,121,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,3,student_test_coverage,WeatherBureauTest,,testLowestStationWithCondition3,121,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,3,student_test_coverage,WeatherBureau,,lowestStation,105,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,3,student_test_coverage,WeatherBureau,,lowestStation,105,,UNCHECKBRANCH
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,3,student_test_coverage,WeatherBureau,,lowestStation,105,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,3,student_test_coverage,WeatherBureau,,lowestStation,105,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,3,student_test_coverage,WeatherBureau,,lowestStation,130,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,3,student_test_coverage,WeatherBureau,,lowestStation,130,,UNCHECKBRANCH
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,3,student_test_coverage,WeatherBureau,,lowestStation,130,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,3,student_test_coverage,WeatherBureau,,lowestStation,130,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,3,student_test_coverage,WeatherBureau,,lowestStation,130,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,3,student_test_coverage,WeatherBureau,,lowestStation,130,,UNCHECKBRANCH
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,3,student_test_coverage,WeatherBureau,,lowestStation,130,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,3,student_test_coverage,WeatherBureau,,lowestStation,130,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,2,student_test_failed,WeatherStationTest,WeherStionTest.java,testRecordDailyRain2,67,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,2,student_test_failed,WeatherStationTest,WeherStionTest.java,testGetCountForMonth1,77,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,2,student_test_failed,WeatherStationTest,WeherStionTest.java,testGetLowestMonth1,95,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,2,student_test_failed,WeatherStationTest,WeherStionTest.java,testGetLowestMonth2,103,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,3,12/10/20 11:58PM,546,2,student_test_failed,WeatherStationTest,WeherStionTest.java,testGetLowestMonth3,113,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,3,12/11/20 11:58PM,546,2,static_analysis_bug,,RainfallAnalyzer.java,,39,23,HiddenField
12754,Smith,Winter 2020,Lab02,s00057,3,12/11/20 11:58PM,546,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test9,176,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,3,12/11/20 11:58PM,546,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test10,196,,AssertionFailed
12754,Smith,Winter 2020,Lab02,s00057,3,12/11/20 11:58PM,546,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test18,329,,ComparisonFailure
12754,Smith,Winter 2020,Lab02,s00057,3,12/11/20 11:58PM,546,3,student_test_coverage,RainfallAnalyzer,,<init>,62,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,3,12/11/20 11:58PM,546,3,student_test_coverage,RainfallAnalyzer,,<init>,62,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00057,3,12/11/20 11:58PM,546,3,student_test_coverage,RainfallAnalyzer,,<init>,62,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00057,3,12/11/20 11:58PM,546,3,student_test_coverage,RainfallAnalyzer,,getBureau,74,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,3,12/11/20 11:58PM,546,3,student_test_coverage,RainfallAnalyzer,,getBureau,74,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,3,12/11/20 11:58PM,546,3,student_test_coverage,RainfallAnalyzer,,getBureau,74,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00057,3,12/11/20 11:58PM,546,3,student_test_coverage,RainfallAnalyzer,,getBureau,74,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00057,3,12/11/20 11:58PM,546,3,student_test_coverage,RainfallAnalyzer,,getText,83,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,3,12/11/20 11:58PM,546,3,student_test_coverage,RainfallAnalyzer,,getText,83,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,3,12/11/20 11:58PM,546,3,student_test_coverage,RainfallAnalyzer,,getText,83,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,RainfallAnalyzer,,getText,83,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKBRANCH
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKCLASS
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,WeatherBureau,,<init>,35,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,WeatherBureau,,<init>,35,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,WeatherBureau,,<init>,35,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,WeatherBureau,,<init>,35,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,WeatherBureau,,recordDailySummary,51,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,WeatherBureau,,recordDailySummary,51,,UNCHECKBRANCH
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,WeatherBureau,,recordDailySummary,51,,UNCHECKLINE
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,WeatherBureau,,recordDailySummary,51,,UNCHECKCOMPLEXITY
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,WeatherBureau,,recordDailySummary,51,,UNCHECKMETHOD
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,WeatherBureau,,recordDailySummaries,78,,UNCHECKINSTRUCTION
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,WeatherBureau,,recordDailySummaries,78,,UNCHECKBRANCH
12754,Smith,Winter 2020,Lab02,s00057,4,12/11/20 11:58PM,1234,3,student_test_coverage,WeatherBureau,,recordDailySummaries,78,,UNCHECKLINE
